Artery; POLYGON; 237, 28, 36; 997,454;996,454;994,454;992,453;990,452;986,451;981,451;975,451;972,451;969,452;968,452;966,453;963,453;959,455;954,455;953,455;952,455;951,455;950,455;949,456;943,459;940,461;939,462;935,466;934,467;933,469;932,471;931,473;930,475;929,477;928,480;927,481;927,483;925,485;925,487;925,488;925,489;926,490;928,492;933,494;937,496;938,496;944,497;945,497;947,497;951,497;955,497;956,497;958,497;961,497;963,497;967,497;970,497;972,497;973,497;976,495;978,493;980,493;981,493;983,492;985,490;987,488;989,487;994,483;996,482;997,480;1000,477;1001,475;1002,474;1003,471;1004,469;1004,468;1005,466;1006,465;1006,464;1007,462;1007,460;1008,458;1008,457;1008,456;1008,455;1007,454;1005,454;1003,454;1000,454;999,454;997,454;996,454;995,453;994,453;
Artery; POLYGON; 237, 28, 36; 917,451;914,453;913,455;910,458;904,466;903,467;902,470;900,474;899,475;898,479;896,481;894,484;894,485;893,487;893,491;891,496;890,498;890,502;890,506;889,509;889,511;889,516;889,518;889,520;888,524;888,529;887,531;887,532;887,536;887,541;887,543;887,545;887,548;887,550;887,551;887,553;887,554;887,557;887,561;887,565;887,567;887,571;887,573;887,574;887,576;887,577;891,577;893,577;894,577;896,577;898,577;899,577;900,577;901,577;902,576;904,575;907,574;909,573;911,567;913,565;915,561;916,559;919,554;919,550;921,548;923,545;925,543;925,541;926,539;928,535;930,529;930,526;932,523;934,515;935,513;936,511;936,510;938,509;938,507;939,505;939,503;940,501;940,497;942,493;942,492;943,489;943,486;943,484;943,480;943,479;943,477;943,475;943,471;943,469;942,468;942,466;941,464;939,463;938,460;937,458;936,458;936,457;935,456;933,455;931,455;930,455;929,454;928,454;927,454;926,454;923,454;921,454;920,454;920,456;919,456;918,456;917,456;
Artery; POLYGON; 237, 28, 36; 894,512;891,516;887,518;886,520;884,522;882,523;881,525;879,527;875,528;874,532;872,533;870,537;866,540;866,542;865,544;863,546;863,549;861,554;859,557;858,558;857,560;857,562;856,564;854,568;854,570;854,572;853,573;852,575;851,577;850,579;849,581;848,582;848,586;846,587;846,589;845,590;844,592;842,594;841,596;838,598;836,599;833,602;831,604;828,606;827,607;825,609;824,610;823,612;822,614;822,617;822,621;822,622;823,624;824,626;825,628;827,630;830,633;832,633;832,634;833,636;834,638;835,640;835,642;836,642;837,642;838,642;839,642;841,643;843,643;847,643;849,643;851,643;853,643;856,643;862,643;864,643;865,643;868,643;870,642;873,642;875,641;879,637;884,631;886,627;888,624;891,621;893,618;895,616;896,615;898,613;899,612;900,611;901,607;901,603;903,600;903,598;907,593;907,591;908,589;909,588;909,586;910,583;910,580;910,577;910,572;910,570;911,566;912,563;912,562;914,558;914,555;915,554;915,552;915,548;915,544;915,543;915,540;915,538;915,536;912,532;912,529;911,528;909,524;909,521;909,517;909,513;909,512;909,509;909,507;909,506;908,506;908,505;906,504;905,504;
Artery; POLYGON; 237, 28, 36; 859,609;858,609;852,611;850,611;848,612;846,613;845,613;842,615;840,618;838,620;836,624;834,626;832,628;831,629;831,631;830,632;829,635;828,637;826,640;824,643;824,647;822,649;821,651;821,652;820,654;818,656;817,657;816,658;816,660;815,661;814,662;814,663;813,663;813,665;812,667;811,668;812,668;813,669;815,670;816,670;817,670;818,671;820,673;823,674;824,675;825,676;826,677;827,678;828,679;829,680;830,681;831,682;832,682;833,682;834,682;835,682;837,681;843,676;844,675;846,674;847,672;849,670;850,668;851,667;852,665;853,663;855,661;856,660;858,654;860,652;861,650;863,649;863,647;864,645;865,643;865,640;866,638;867,636;868,634;869,632;869,630;869,628;869,626;871,624;871,621;871,617;871,613;869,609;867,607;867,605;866,605;865,604;
Artery; POLYGON; 237, 28, 36; 99,743;100,743;101,743;103,743;104,743;105,744;108,744;110,744;111,744;113,744;114,744;117,744;119,744;120,744;121,744;122,744;123,744;124,744;126,744;128,744;129,744;131,744;132,744;133,744;135,744;137,743;139,743;140,743;141,743;142,743;143,743;145,743;147,742;148,742;149,742;150,742;151,742;152,742;154,743;155,745;156,746;157,746;157,748;158,750;159,751;159,752;159,753;159,754;158,754;155,755;154,755;153,755;152,755;150,755;149,756;147,756;145,757;143,757;141,757;140,757;139,757;137,757;135,757;133,757;132,757;131,757;130,757;129,757;127,757;125,757;123,757;121,757;120,757;119,757;118,757;117,757;115,757;113,757;112,757;111,757;110,756;108,755;106,755;105,755;104,754;103,753;101,750;100,749;100,747;100,746;
Artery; POLYGON; 237, 28, 36; 637,913;637,914;635,916;633,917;631,918;630,919;629,919;627,920;625,921;623,923;621,924;620,925;618,926;617,927;616,928;614,929;612,930;610,932;608,933;606,934;604,934;601,935;600,936;599,937;598,938;597,939;596,940;596,941;595,942;593,943;592,944;591,945;591,946;590,947;590,948;590,949;590,950;590,951;590,952;591,952;592,952;593,952;594,952;595,952;596,952;596,953;597,953;598,953;599,954;600,954;601,954;602,954;602,953;603,953;603,952;604,948;606,944;606,942;607,940;607,939;608,938;609,936;610,935;612,934;614,932;615,932;617,931;618,931;619,931;620,930;620,929;621,928;623,927;624,926;625,925;626,924;626,923;627,923;627,922;628,921;629,921;630,920;631,920;632,920;633,919;634,919;635,919;636,918;636,917;
Artery; POLYGON; 237, 28, 36; 640,902;641,901;641,899;641,897;641,896;641,894;641,892;641,891;641,890;641,888;641,886;641,885;641,883;641,881;642,879;642,878;642,877;642,876;642,875;642,873;643,871;643,869;643,868;643,867;644,865;644,864;644,863;644,862;644,859;645,858;645,856;645,855;645,854;645,853;645,852;645,851;646,851;647,851;648,852;650,855;651,856;651,858;652,860;654,861;654,862;654,864;654,866;654,867;654,869;653,870;653,872;653,873;652,873;652,874;651,876;651,878;650,880;650,881;649,883;649,884;649,885;649,887;649,888;649,890;649,892;649,893;649,894;649,895;649,896;649,897;648,897;
Artery; POLYGON; 237, 28, 36; 515,661;517,661;519,661;521,661;522,661;524,662;526,662;530,662;532,662;538,662;540,662;541,662;542,662;544,663;545,663;545,664;547,665;549,666;551,667;554,669;556,669;557,670;558,671;560,672;561,672;563,673;565,673;568,673;570,673;571,673;572,674;573,674;574,674;575,674;576,674;576,675;577,677;577,678;577,679;577,682;577,683;577,684;577,685;577,686;577,687;577,688;576,688;574,688;573,688;571,689;570,689;568,689;566,689;564,688;563,688;561,687;559,687;557,687;556,686;555,686;553,686;551,685;549,685;548,683;546,682;544,681;542,681;541,681;541,680;540,680;539,679;538,679;536,678;535,677;535,676;534,675;533,675;532,674;531,673;530,673;528,673;526,672;525,672;524,672;523,672;521,671;520,670;519,669;518,669;517,668;516,668;516,667;516,666;515,666;515,665;514,665;
Artery; POLYGON; 237, 28, 36; 373,596;372,596;371,595;368,593;366,592;362,588;361,587;357,586;355,586;353,585;352,583;350,583;349,583;348,582;347,582;346,582;345,581;344,581;343,580;341,580;339,579;338,579;337,578;335,577;334,577;334,576;332,576;330,574;325,572;323,570;322,569;321,567;319,566;318,565;316,564;315,563;314,563;314,562;313,562;312,560;308,557;306,555;304,553;303,551;301,550;300,548;298,547;297,546;295,545;294,543;292,541;290,540;289,539;288,539;287,538;286,538;285,538;284,538;283,538;281,538;280,538;279,538;282,540;284,542;285,543;286,544;286,546;286,548;286,549;286,551;286,552;286,553;285,553;285,554;286,555;287,557;289,559;290,563;292,565;293,566;294,567;296,568;297,570;298,571;299,572;300,572;301,573;304,575;306,576;308,577;309,578;310,578;312,579;314,580;316,581;318,582;320,582;321,583;324,583;325,584;326,585;327,586;328,587;330,588;332,589;333,589;335,590;338,591;340,592;344,592;346,594;348,594;349,595;350,596;351,597;352,597;356,597;357,597;361,597;363,597;364,597;367,597;369,597;371,597;372,597;
Artery; POLYGON; 237, 28, 36; 495,705;493,705;491,705;490,705;488,705;484,705;483,705;481,705;480,705;479,705;478,705;477,705;476,705;475,705;474,705;472,705;469,706;468,706;466,706;465,706;464,706;463,707;460,707;459,707;457,707;455,707;454,707;453,707;452,708;451,708;450,708;449,708;448,708;447,709;445,710;443,710;442,711;441,712;440,712;439,713;438,714;437,714;437,715;436,716;435,717;434,718;432,719;432,721;432,722;432,723;433,725;434,725;434,726;434,727;436,728;437,729;438,729;440,730;441,731;443,731;444,731;445,731;447,732;448,732;450,732;451,732;452,732;453,732;455,732;456,731;458,731;460,730;461,730;463,729;465,729;467,729;468,729;470,729;472,729;474,729;477,728;481,728;482,728;485,728;486,727;488,727;489,727;491,725;491,724;492,724;492,723;492,722;493,720;494,720;494,719;495,718;495,716;496,715;496,714;497,714;497,713;497,712;497,711;498,710;498,709;498,708;
