Specular reflection; POLYGON; 191, 91, 22; 720,637;718,637;717,637;716,637;715,637;714,637;713,635;712,635;710,634;708,634;707,634;706,634;705,634;705,633;704,633;703,633;702,633;701,632;699,631;698,631;697,630;697,629;697,628;695,628;694,628;693,628;692,628;691,628;690,628;689,628;688,628;687,628;685,628;684,628;683,628;682,628;681,629;680,630;680,631;680,632;680,633;680,634;680,635;680,636;680,637;680,639;680,640;680,641;680,642;680,643;680,644;680,645;680,646;680,647;681,648;682,649;683,649;683,650;684,651;685,651;685,652;687,653;688,653;689,654;690,655;693,655;694,655;695,655;696,657;697,657;698,658;699,659;700,659;702,659;703,659;704,659;705,660;707,660;708,660;709,660;710,660;711,660;712,660;713,660;714,660;715,660;716,661;717,661;718,661;719,662;720,662;721,662;722,663;723,663;724,664;725,664;726,665;727,665;728,665;730,666;731,667;732,667;733,668;733,669;734,669;735,669;736,670;737,670;738,671;739,671;741,671;742,671;743,671;744,671;745,672;746,672;747,672;748,672;749,672;750,672;752,673;753,673;754,673;755,673;756,673;757,674;757,675;758,675;759,675;760,675;762,675;763,675;764,675;765,676;766,676;767,676;768,676;769,676;770,676;771,676;773,676;774,676;775,676;776,676;777,675;778,675;778,674;779,673;780,673;781,672;781,671;781,670;781,669;782,669;782,668;784,667;784,666;784,665;784,664;784,663;784,662;784,661;784,660;784,659;784,658;784,657;784,656;784,655;784,654;784,653;784,652;783,651;782,650;781,650;780,649;779,649;777,648;777,647;776,647;775,646;773,646;772,646;771,646;770,646;769,646;768,646;767,646;766,646;765,646;763,646;762,646;761,646;759,646;758,646;757,646;756,646;754,646;753,645;752,645;751,645;750,645;749,645;748,645;747,644;746,644;745,644;743,643;742,642;742,641;740,641;739,641;738,641;737,640;736,640;735,640;733,639;732,639;731,639;730,639;728,638;727,638;726,638;724,637;723,637;722,637;721,637;719,637;718,637;717,637;
Specular reflection; POLYGON; 191, 91, 22; 935,459;934,459;932,459;931,459;930,460;929,461;928,462;927,463;927,464;926,465;926,466;926,467;926,468;924,469;923,469;923,470;923,471;923,472;923,473;923,474;923,475;923,476;924,476;924,477;924,478;924,479;924,480;924,481;924,482;924,484;923,484;922,485;921,485;920,485;918,485;917,485;916,485;915,485;914,486;913,486;912,487;911,487;909,487;908,488;907,490;906,491;906,492;905,492;904,493;904,494;904,495;904,497;904,498;904,499;904,500;904,501;904,502;904,503;904,504;904,505;905,505;906,505;906,506;907,506;909,508;909,509;910,509;911,509;912,509;912,510;913,510;914,510;916,510;917,510;918,510;919,510;920,510;921,510;923,511;925,511;926,511;927,511;928,511;929,511;930,513;931,513;933,513;935,513;936,513;938,513;939,513;940,513;941,513;942,513;943,512;943,510;943,509;943,508;944,507;945,507;945,506;945,505;945,503;946,502;946,500;947,500;947,499;948,499;949,497;949,496;949,495;949,494;949,493;949,492;949,491;949,490;949,489;949,488;949,487;949,486;949,485;949,484;950,483;950,482;950,481;950,480;950,479;950,477;950,476;950,475;950,474;950,473;951,472;951,471;951,470;951,469;951,468;951,467;951,466;951,465;951,464;950,464;949,463;947,463;946,463;944,463;943,463;942,462;941,462;940,462;939,462;938,462;937,461;936,461;935,461;933,461;933,460;
Specular reflection; POLYGON; 191, 91, 22; 960,707;959,707;958,707;957,706;956,706;955,705;954,704;953,704;952,704;951,704;950,704;949,704;948,704;947,704;947,705;946,705;945,706;944,706;944,708;943,709;943,710;943,711;943,712;942,712;941,714;940,714;940,715;939,715;938,715;937,715;936,715;935,715;934,715;933,716;932,716;931,716;930,716;929,716;928,716;927,716;926,716;925,716;924,716;922,717;921,718;921,719;921,720;921,721;921,722;921,723;921,725;922,725;923,726;924,727;925,727;929,728;930,729;931,729;932,730;933,731;935,731;936,731;937,731;939,731;941,731;943,731;944,731;945,731;946,731;947,731;948,732;951,733;952,733;953,733;954,733;955,733;956,733;957,733;958,733;959,733;960,733;961,733;962,733;963,733;963,732;963,731;963,730;964,729;964,728;965,728;965,727;965,725;965,724;966,724;966,723;967,723;968,723;969,723;970,723;971,723;972,723;973,723;974,723;975,723;977,723;978,723;979,723;980,723;981,723;981,722;981,721;981,718;981,717;981,716;981,715;980,715;980,714;979,713;979,712;978,711;978,710;978,709;977,708;976,708;975,708;974,708;973,708;972,708;971,708;970,708;969,708;967,708;966,708;965,706;964,706;964,705;963,705;962,705;961,704;960,704;958,703;957,703;956,703;955,703;954,703;
Specular reflection; POLYGON; 191, 91, 22; 479,379;478,379;477,379;476,379;474,379;472,379;471,379;470,379;469,379;468,379;467,379;467,380;467,381;467,382;465,382;465,383;465,384;465,385;465,386;465,387;465,388;465,390;464,391;463,392;461,393;460,394;459,394;458,395;457,395;456,395;455,395;453,395;451,395;450,395;449,395;447,395;446,395;445,395;444,397;443,397;442,397;441,399;440,399;439,399;438,399;437,399;436,399;434,399;432,400;431,400;430,400;429,400;428,400;427,400;426,400;425,400;424,400;424,399;424,398;423,398;423,397;423,396;423,394;423,393;423,392;423,391;424,390;425,388;426,388;428,387;428,386;429,386;430,385;431,384;432,383;433,382;434,381;434,380;435,380;436,379;437,378;437,377;437,376;437,375;437,374;437,373;437,372;436,370;436,369;436,368;436,367;436,366;436,365;436,364;436,363;436,362;436,361;436,360;435,359;435,358;435,357;434,357;434,356;433,356;431,354;430,354;429,353;428,353;427,353;426,352;425,352;424,352;423,351;422,350;421,350;421,348;420,347;420,346;419,346;419,345;419,344;419,343;419,342;420,342;420,341;421,341;422,340;422,339;424,338;425,338;426,337;427,337;428,337;429,337;430,337;431,337;432,337;433,337;434,337;435,337;436,337;437,338;438,339;439,340;440,341;440,343;440,344;441,345;441,346;442,346;443,348;443,349;443,350;444,351;444,352;444,353;445,354;446,355;447,356;449,357;449,358;450,358;450,359;452,361;453,361;453,362;454,362;455,363;456,364;456,365;456,366;457,366;459,367;459,368;460,369;461,369;462,369;464,370;465,370;466,370;467,372;468,372;469,372;470,372;471,372;472,372;473,372;473,373;475,373;476,374;477,374;478,374;478,375;478,376;478,377;478,378;478,379;478,381;
Specular reflection; POLYGON; 191, 91, 22; 465,386;465,385;466,385;467,385;468,385;469,384;470,384;471,384;472,384;474,384;475,383;475,382;475,381;476,381;476,380;477,380;478,379;478,378;479,378;479,377;479,376;480,375;480,374;480,373;480,372;480,371;480,370;480,369;479,369;478,369;477,369;476,369;474,369;473,369;472,369;470,369;469,369;468,369;466,369;465,369;465,370;464,370;463,370;
Specular reflection; POLYGON; 191, 91, 22; 941,249;938,248;937,248;935,248;934,248;933,248;931,248;930,248;929,248;928,248;926,247;925,247;924,247;923,247;922,247;921,247;920,247;918,247;917,247;916,247;915,247;914,247;913,247;912,247;911,247;911,248;910,250;909,251;909,252;908,252;908,253;906,253;904,253;903,253;901,253;900,253;898,253;896,253;895,253;894,253;892,253;891,253;890,253;889,253;888,253;887,253;886,253;885,253;883,253;882,254;881,254;880,255;879,256;879,257;878,257;877,257;876,258;874,258;873,258;872,259;871,259;870,260;869,260;868,261;868,262;867,263;866,263;865,264;864,264;863,264;863,265;862,265;861,266;860,266;860,267;859,268;858,268;857,269;857,270;856,270;856,271;855,271;854,273;853,273;853,274;852,274;851,275;850,275;849,276;848,277;847,278;847,279;846,280;845,281;844,281;843,282;842,284;841,285;840,285;840,286;840,287;839,287;839,288;839,290;839,291;839,292;839,293;839,294;839,295;839,296;839,297;839,298;839,299;840,301;841,301;841,303;841,304;842,304;843,305;843,306;844,307;846,309;846,310;847,310;848,310;849,310;850,310;851,310;852,310;853,310;853,309;855,308;855,307;856,305;856,304;856,303;857,302;858,301;859,300;859,299;859,298;860,297;860,296;860,295;861,294;862,293;863,292;863,291;863,290;864,290;865,290;866,290;866,289;867,289;868,289;869,289;869,288;870,288;871,288;873,287;874,287;875,287;875,286;877,286;878,286;879,286;880,286;881,286;882,286;882,287;882,288;882,289;882,290;882,291;881,291;881,292;881,293;881,294;880,295;880,296;880,297;880,298;879,299;879,300;878,300;878,302;878,303;877,304;877,305;876,306;875,306;875,307;874,308;874,309;874,310;873,310;873,311;873,312;872,312;872,313;872,315;871,316;871,317;870,318;870,319;870,320;870,321;869,321;869,323;869,324;868,325;868,326;867,327;866,328;866,330;866,331;866,332;866,333;866,334;866,336;866,337;866,338;866,339;866,340;866,341;866,342;867,342;868,342;869,342;870,342;871,342;872,342;873,342;874,342;876,342;877,342;878,341;879,341;880,341;881,341;881,340;882,339;883,339;884,339;885,338;885,337;886,336;887,336;887,335;888,335;889,334;890,333;890,332;890,331;891,330;891,329;891,328;891,327;891,326;891,325;891,324;891,323;891,322;891,321;891,320;891,319;891,318;891,317;891,316;891,315;892,315;892,314;892,313;892,312;893,311;894,310;894,309;896,308;897,308;898,307;898,306;899,306;900,305;901,304;902,304;902,303;903,303;904,302;905,301;906,301;907,300;907,299;907,298;907,296;907,295;907,293;907,292;906,292;905,292;904,291;903,291;902,291;901,290;900,290;900,289;899,288;898,287;897,287;897,286;896,286;896,285;895,283;895,282;895,281;895,279;895,278;895,277;895,276;895,275;895,274;895,273;895,272;895,271;897,271;898,271;899,271;900,271;901,271;902,271;903,271;904,271;905,271;906,271;907,271;908,271;911,271;912,271;914,271;915,271;916,271;917,271;918,271;919,271;920,271;921,271;922,270;923,269;924,269;924,268;924,267;925,266;926,266;927,266;928,266;928,267;929,267;930,268;931,268;932,269;932,270;933,271;933,272;935,274;936,274;938,274;939,274;940,274;941,274;942,274;943,274;944,274;945,274;946,274;947,274;948,274;949,273;949,272;950,272;950,271;950,270;950,268;950,267;950,266;950,265;950,264;951,264;951,262;951,261;952,260;953,260;953,259;953,258;953,257;953,256;953,255;953,254;953,252;952,252;951,252;950,252;950,251;949,251;948,251;948,250;948,249;947,249;946,249;945,249;944,249;943,249;941,249;940,249;
Specular reflection; POLYGON; 191, 91, 22; 918,286;917,287;916,287;915,288;915,289;914,290;914,291;913,292;913,293;912,293;912,294;911,296;911,297;911,298;911,299;911,300;911,301;911,302;911,303;911,304;911,306;911,308;911,309;911,310;912,312;912,313;913,313;913,314;913,315;913,316;914,317;914,318;915,319;916,321;917,321;917,322;917,323;917,324;917,325;917,326;918,327;918,328;918,329;919,330;920,330;920,331;920,332;921,332;921,333;922,333;923,333;924,333;925,333;926,333;927,332;928,330;928,329;928,328;928,327;928,326;928,325;928,323;928,322;928,321;930,320;931,320;931,319;931,318;931,317;931,316;931,315;931,314;931,313;931,312;931,311;931,310;931,309;931,308;931,307;931,306;931,305;931,304;931,303;931,302;931,301;931,300;931,299;931,298;931,297;931,295;931,294;931,293;931,292;931,291;931,290;930,290;929,289;929,288;929,287;928,287;927,287;926,287;925,287;924,287;923,287;922,287;921,287;919,287;918,287;917,287;
Specular reflection; POLYGON; 191, 91, 22; 913,294;912,294;911,294;910,294;909,294;908,294;907,294;906,294;906,295;907,296;909,298;910,299;911,299;912,300;913,300;914,301;915,302;915,303;915,304;915,305;915,306;915,307;915,308;915,310;915,311;915,312;915,313;915,314;915,315;915,316;915,317;915,318;915,319;915,321;915,322;915,323;915,324;915,325;915,326;915,327;915,328;915,329;915,330;915,331;915,332;915,333;915,334;916,334;917,334;918,335;919,335;920,335;921,335;922,335;923,335;924,335;926,335;927,334;927,333;928,332;929,332;929,331;929,330;929,328;929,327;929,326;929,325;929,324;929,323;929,322;929,321;929,320;929,319;928,318;928,317;928,316;928,315;927,314;
Specular reflection; POLYGON; 191, 91, 22; 730,68;729,68;728,68;727,68;726,68;725,68;724,68;723,68;722,68;721,69;720,69;720,70;719,70;719,71;718,71;718,72;718,73;718,74;717,74;717,76;716,77;716,78;716,80;715,80;714,80;713,80;712,80;711,81;711,82;711,83;711,84;711,86;711,87;711,88;711,89;711,90;711,92;711,93;713,94;714,94;715,94;717,94;718,94;720,95;721,95;723,95;724,95;725,95;727,95;728,95;729,95;730,95;731,95;731,94;732,92;732,91;732,90;733,90;733,88;733,87;734,86;735,85;736,85;736,84;737,82;738,82;739,82;739,81;740,81;742,80;743,80;744,80;745,80;746,80;747,79;747,78;747,77;747,76;747,75;747,74;747,73;747,71;747,70;747,69;746,69;745,68;744,67;744,66;743,66;742,65;741,65;740,65;739,64;738,64;736,63;735,63;734,63;733,63;732,63;731,63;730,63;729,63;728,63;727,63;725,63;724,63;723,63;722,63;721,63;720,63;719,63;718,63;717,64;717,65;717,66;717,67;717,68;717,69;717,70;717,71;717,72;717,73;717,74;717,75;717,76;717,77;717,78;717,79;716,80;716,81;716,82;716,83;716,84;716,85;715,85;715,86;
Specular reflection; POLYGON; 191, 91, 22; 667,53;665,53;664,54;663,55;662,56;661,57;661,58;661,59;661,60;660,60;658,62;658,63;657,63;656,65;656,66;655,67;655,69;654,69;654,70;654,71;654,72;654,73;654,74;654,75;654,76;654,77;654,78;654,79;654,80;654,81;654,83;654,84;654,85;654,86;655,87;656,88;657,88;658,88;659,88;660,89;661,90;662,90;663,90;664,90;665,90;665,89;665,88;665,87;665,86;665,85;665,84;666,83;668,82;669,81;669,80;669,79;669,78;669,77;669,76;669,75;669,73;669,71;669,70;670,69;671,68;672,68;673,68;674,68;675,67;675,66;676,66;676,65;677,64;678,64;679,64;679,63;680,62;680,61;680,60;680,59;680,58;680,57;680,56;680,55;680,54;680,53;679,53;678,53;677,53;676,53;675,53;674,53;673,53;672,53;671,52;670,52;669,52;667,52;666,52;665,52;664,52;663,52;662,52;661,52;660,52;659,52;658,52;
