Specular reflection; POLYGON; 191, 91, 22; 64,112;65,112;66,112;67,112;68,112;69,112;70,111;71,111;72,111;73,111;74,111;75,111;79,112;80,112;80,113;81,113;82,114;83,114;83,115;84,115;85,115;86,115;87,115;88,115;90,115;92,115;93,115;94,115;95,115;
Specular reflection; POLYGON; 191, 91, 22; 203,48;203,47;205,45;206,44;208,40;213,34;214,34;
Specular reflection; POLYGON; 191, 91, 22; 225,23;225,22;225,21;225,20;226,19;226,18;226,17;226,16;226,15;226,14;225,14;
Specular reflection; POLYGON; 191, 91, 22; 646,219;645,219;643,220;639,222;636,224;635,225;634,225;634,226;633,226;631,227;630,228;
Specular reflection; POLYGON; 191, 91, 22; 619,233;618,233;617,233;612,234;612,235;
Specular reflection; POLYGON; 191, 91, 22; 690,211;689,211;688,211;688,210;687,210;686,210;685,210;684,210;
Specular reflection; POLYGON; 191, 91, 22; 401,289;400,290;398,291;397,292;396,293;395,293;394,294;391,295;390,295;388,295;385,295;
Specular reflection; POLYGON; 191, 91, 22; 369,299;368,299;366,302;365,305;360,309;355,314;353,318;
Specular reflection; POLYGON; 191, 91, 22; 74,115;75,115;76,115;77,115;78,115;79,115;80,115;80,116;81,116;82,116;83,116;84,116;85,116;86,116;87,116;87,115;88,115;89,115;90,115;90,114;91,114;92,114;93,114;94,114;95,114;96,114;97,115;98,115;98,116;99,116;100,116;100,117;101,117;102,118;103,118;104,119;105,119;105,120;106,120;107,120;108,119;108,118;109,118;109,117;110,117;110,116;111,116;111,115;112,115;112,114;113,114;113,113;114,113;114,112;115,111;116,110;117,109;118,109;118,108;119,108;120,107;121,107;122,107;123,107;124,107;125,107;126,107;127,107;128,107;129,107;130,107;131,107;131,108;132,108;133,108;134,108;135,108;136,108;138,108;139,108;140,108;141,108;142,108;143,108;144,108;145,108;146,107;147,107;148,107;149,106;150,106;150,105;151,105;151,104;152,104;152,103;153,103;153,102;154,102;154,101;155,101;156,101;156,100;157,100;157,99;158,98;159,97;160,96;160,95;161,94;161,93;162,92;163,91;163,90;164,90;164,89;164,88;165,88;165,87;165,86;165,85;165,84;165,83;165,82;166,82;166,81;166,80;167,80;167,79;168,79;168,78;169,77;169,76;170,76;170,75;171,74;172,73;173,72;173,71;174,71;175,70;175,69;176,69;176,68;177,68;177,67;178,67;178,66;179,66;179,65;180,65;180,64;181,63;181,62;182,61;182,60;183,59;183,58;184,57;184,56;185,55;185,54;186,54;186,53;186,52;187,51;188,50;188,49;189,49;189,48;189,47;190,47;190,46;190,45;191,45;191,44;191,43;192,42;192,41;193,40;193,39;194,39;195,38;195,37;196,37;197,36;198,35;199,34;200,33;201,33;201,32;202,32;203,31;204,30;205,30;205,29;206,29;207,28;208,27;208,26;209,26;209,25;210,25;210,24;211,24;211,23;212,23;212,22;213,22;213,21;214,20;214,19;215,18;215,17;215,16;216,16;216,15;216,14;217,14;217,13;217,12;218,12;218,11;219,10;219,9;219,8;220,8;220,7;220,6;219,6;219,5;218,5;217,5;217,4;216,4;215,4;214,4;213,4;212,4;211,4;210,4;209,4;208,4;207,4;206,4;205,4;204,4;203,4;202,4;201,4;200,4;199,4;198,4;197,5;196,5;195,5;194,5;193,5;192,5;191,5;190,5;190,6;189,6;188,6;187,6;186,6;185,6;184,7;183,7;182,7;181,7;181,8;180,8;179,8;179,9;178,9;177,10;176,10;175,11;174,11;173,12;172,13;171,13;171,14;170,15;170,16;169,16;169,17;169,18;168,18;168,19;168,20;167,21;167,22;167,23;166,23;166,24;165,25;165,26;164,26;164,27;163,27;163,28;162,28;161,29;160,29;159,29;158,30;157,30;156,30;155,30;154,30;153,31;152,31;152,30;151,30;151,29;151,28;151,27;151,26;152,26;152,25;153,24;153,23;154,23;154,22;155,21;156,20;156,19;157,19;157,18;158,17;159,16;159,15;160,14;160,13;161,13;161,12;161,11;161,10;161,9;161,8;161,7;161,6;160,6;160,5;159,5;159,4;158,4;157,4;156,4;155,4;154,4;153,4;152,4;151,4;150,4;149,4;148,4;147,5;146,5;145,5;145,6;144,6;143,6;142,7;141,7;141,8;140,8;139,8;139,9;138,9;137,10;136,10;136,11;135,11;134,12;133,12;132,13;131,14;130,14;129,15;128,16;127,16;126,17;126,18;125,18;124,19;123,20;123,21;122,21;122,22;122,23;122,24;122,25;122,26;122,27;122,28;121,28;121,29;121,30;120,30;120,31;119,31;119,32;118,32;118,33;117,34;116,35;115,36;115,37;114,37;114,38;113,38;113,39;113,40;112,40;112,41;111,41;111,42;110,42;109,43;108,44;107,45;106,46;105,47;104,47;103,48;103,49;102,49;101,49;100,50;99,51;98,51;97,52;97,53;96,53;95,54;94,54;94,55;93,55;92,56;92,57;91,57;91,58;90,58;90,59;90,60;89,60;89,61;89,62;88,63;88,64;87,65;87,66;86,67;86,68;85,68;85,69;84,70;84,71;83,71;83,72;82,73;81,74;80,75;80,76;79,76;78,76;78,77;77,77;76,77;75,78;74,78;73,79;72,79;71,80;70,80;70,81;69,81;68,81;67,82;66,83;65,83;64,84;63,85;62,86;61,86;61,87;60,87;60,88;59,88;59,89;58,89;58,90;58,91;57,91;57,92;57,93;57,94;57,95;57,96;57,97;56,98;56,100;56,101;55,102;55,103;55,104;55,105;54,105;54,106;54,108;54,109;54,110;55,111;55,112;56,113;56,114;57,115;58,116;59,116;59,117;60,117;61,118;62,118;64,118;65,118;67,118;68,118;70,118;73,117;75,117;77,116;82,116;89,116;92,116;
Specular reflection; POLYGON; 191, 91, 22; 173,18;172,18;171,18;170,18;169,18;168,18;167,18;167,19;166,19;165,19;164,19;163,19;162,19;161,19;160,19;159,19;158,19;157,19;157,20;156,20;155,20;154,21;153,21;153,22;152,22;151,23;150,24;149,24;148,25;147,26;146,26;146,27;145,27;145,28;144,28;143,29;142,30;142,31;141,32;141,33;140,33;140,34;140,35;140,36;140,37;140,38;140,39;141,40;142,41;143,41;144,42;145,42;146,42;147,42;148,43;150,43;151,43;152,43;153,43;154,43;155,43;157,43;158,43;159,43;160,43;161,42;162,42;164,41;165,40;166,39;168,38;169,37;170,36;172,35;173,34;174,34;175,33;
